id,screen_name,name,description,category,
3440200642,NGRSenate,Nigerian Senate,Official Twitter Account of the Senate of the Federal Republic of Nigeria. Managed by the New Media Department of the Office of the President of the Senate.,news,
204245399,nhk_news,NHKニュース,NHKニュースの公式アカウントです。最新のニュースを24時間l�みなくお届けします。 http://t.co/Q11WanxIUh をご確認、ご了承ください。問い合わせは http://t.co/QHu5wdeNyR,news,
93311525,NHK_PR,NHK広S�局,NHK広S�局のアカウントです。NHKからのお知らせや気になる番組情S�をご案n�します。 n�用規約はこちら�� https://t.co/Q11WanxIUh 受信寮の人々�� https://t.co/izbslC5Tij フォ�i��の考え方はこちら��https://t.co/8lVsvM27YP,news,
169480493,nikkei,日本経済新聞 電子版,日本経済新聞 電子版の公式アカウントです。編集責任者がニュースのポイントや�i��どころを紹介します。電子版に掲載したニュースもピックアップして配信します。,news,
17813487,NoticiasCaracol,Noticias Caracol,Primero en Noticias.,news,
35013719,NoticiasRCN,Noticias RCN,Lider en noticias. Lider en opinion. Directora: @CGurisattiNTN24 Subdirectora: @SorayaYanine77,news,
87704434,novilisthr,NOVI LIST,Sluzbeni twitter portala novilist.hr,news,
5392522,NPR,NPR,News. Arts & Life. Music. Everything and more from NPR.,news,
10451602,NRKno,NRK,"Den offisielle Twitter-kontoen til NRK. Tips oss pa telefon, sms og mms til 03030. 03030@nrk.no",news,
55186601,NST_Online,New Straits Times,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/V50Ayqi3OV",news,
15016209,ntv,NTV,Turkiye'nin Haber Kanali. http://t.co/K6w0Ry1F http://t.co/wzs1Xp1Qz0 http://t.co/nMKLyZxs http://t.co/ZeFVlyvn http://t.co/TcsCvoWymr,news,
19232587,ntvde,n-tv,"Aktuelles aus der Online-Redaktion. Eilmeldungen hier: @ntv_EIL. Und: @ntvde_politik, @teleboerse_de, @ntvde_Sport, @ntvde_Auto | http://t.co/inxPDSLkH4",news,
25985333,ntvkenya,NTV Kenya,Kenya's #1 brand on Twitter. First for breaking news and home to the best entertainment on television. Turning on your world,news,
109220563,ntvuganda,NTV UGANDA,"Uganda's leading TV station, fast and first reliable, objective and comprehensive news, plus unrivaled quality programming. A subsidiary of @NationMediaGrp.",news,
807095,nytimes,The New York Times,"Where the conversation begins. Follow for breaking news, special reports, RTs of our journalists and more from https://t.co/YapuoqX0HS.",news,
1877831,nytimesworld,New York Times World,World news from The New York Times. Follow our editors and correspondents here: http://t.co/dZjTQkxoyM,news,
14765253,nzherald,nzherald,News and views from http://t.co/9x70bG7MkZ via our editorial team. Follow our other accounts: https://t.co/NYjTlrTqvI,news,
15577108,NZStuff,Stuff.co.nz News,"News, sports, politics, weather and more from New Zealand's biggest news website https://t.co/YRtHzSsC1A. Got a tip or photo? Email newstips@stuff.co.nz.",news,
56970775,OhmyNews_Korea,오마이뉴스,오마이뉴스(OhmyNews) 공식 트위터입니다. 여러분과 함께 합니다. https://t.co/xz0tv8YK9O 모든 시민은 기자다!,news,
14301074,ONENewsNZ,1 NEWS,"Stay ahead with 1 NEWS | Winner - Best News Site, Canon Media Awards 2016 | Instagram and Snapchat: 1NewsNZ",news,
140047461,onnetmk,On.net.mk,,news,
64698539,PahiloPost,PahiloPost,"PahiloPost is a news portal from Nepal covering politics, culture, social affairs, sports, technology, lifestyle, entertainment and more. news@pahilopost.com",news,
59825777,pajhwok,Pajhwok Afghan News,Nationwide news agency covering Afghanistan with staff of 125+,news,
60168433,pasazer,Pasazer,"http://t.co/6hae7eqWG3 is the biggest in Poland, independent and highy influential online media outlet focused on the areas of aerospace and travel.",news,
303862998,PDChina,"People's Daily,China","The largest newspaper group in China; Timely updates 
https://t.co/GjIOtXvfA2 https://t.co/nCvfm8gTgr",news,
126733638,pmnewsnigeria,P.M.News,First with Nigerian News - NIgeria's leading evening newsaper.,news,
470130723,PoliceNG,Nigeria Police Force,Official Twitter account of The Nigeria Police Force. Emergency # at https://t.co/QbED9tk9ll | Crime News @PoliceNG_News | 24/7 #CustomerService @PoliceNG_CRU,news,
78410911,Poslovni,Poslovni.hr,Web portal Poslovnog dnevnika,news,
1129912081,Post_Courier,Post Courier,Papua New Guinea's Number 1 Daily Newspaper Since 1969,news,
36633613,profilonline,profil online,"Das unabhangige Nachrichtenmagazin Österreichs. Hier twittern @StephanWabl, @iholzmueller und @molussia_anders",news,
213278292,ProthomAlo,Prothom Alo,"The Daily Prothom Alo, worlds' number 1 Bengali news portal. Follow us for real time news & updates at http://t.co/c504mSzQ0z #ProthomAlo",news,
533087895,PSMnewsmv,News,Public Service Media,news,
2561091,Publico,Publico,Estamos onde estao as noticias. Estamos onde estao os leitores.,news,
25267500,PureNewZealand,New Zealand,Tourism New Zealand. Share your photos and experiences using #NZMustDo or #RealMiddleEarth to give us permission to re-post on Facebook & Instagram.,news,
18895411,qatarnews,Qatar News,Grab the latest news related to Qatar for free! Visit https://t.co/m7iVuGqfiP for more. [Community news],news,
494146210,Raajje_tv,RaajjeTV,"One & only 24hours TV station in the Maldives. Fax: +(960) tel +(960) 3007773,3007771, https://t.co/uCD3EzqNDx | https://t.co/np2CBkNbZE",news,
28684404,RadioFarda_,RadioFarda راديوفردا,"News on Iran, Middle East, and World from Radio Farda",news,
37662797,radiosarajevo,Radio Sarajevo,"Zvuci odlicno, a cita se jos bolje.",news,
14060262,RaiNews,Rainews,Il sito di informazione della Rai - Notizie e approfondimenti 24/7 Digitale terrestre: canale 48 - Satellite: canale 508 - http://t.co/h9D5o9ges5,news,
252119096,RedPepperUG,Red Pepper Uganda,The No1 Source for News Breaking around Uganda. And we tweet whatever interests us.,news,
354838265,RepublicaNepal,myRepublica,Official twitter feed for http://t.co/xMsIwusoRy - English news portal of Nepal Republic Media (Pvt.) Ltd. a leading media house.,news,
1652541,Reuters,Reuters Top News,"Top and breaking news, pictures, and videos from Reuters.",news,
25387183,ReutersAfrica,Reuters Africa,Reuters Africa provides a feed of our latest news from the continent.,news,
15110357,ReutersBiz,Reuters Business,"Top business news around the world. Join us @Reuters, @breakingviews, @ReutersGMF",news,
47633485,ReutersIran,Reuters Iran,"From economy to politics, latest Iran news. Retweets are not endorsements.",news,
229619787,RoyalJordanian,Royal Jordanian,"Welcome to the official Twitter channel of Royal Jordanian, your instant source of news, updates and information about Jordan's National Carrier.",news,
377939666,RoyaNews,Roya News,صفحة اخبارية تتبع لقناة رؤيا الفضائية، تنشر أحدث الاخبار المحلية، العربية والعالمية على مدار الساعة، وتستقبل الاخبار من المواطنين @RoyaTV,news,
256116885,RoyaTV,رؤيا,قناة رؤيا، نقدم لكم برامج متنوعة Nilesat 12398 V @RoyaNews @RoyaNewsEnglish @donyayadonya @royasports @RoyaJordanStar @Caravanroya,news,
9075022,RPPNoticias,RPP Noticias,Noticias del Peru y el mundo actualizadas desde nuestra redaccion minuto a minuto.,news,
64643056,RT_com,RT,"RT, the global news network, broadcasts from Moscow, London and Washington studios to over 100 countries.",news,
71516564,RTarabic,RT Arabic,اخر اخبار العالم العربي. آراء المختصين. تقارير من موقع الحدث. تعليقات المشاهدين. صور للاحداث. كل ذلك على موقع RT Arabic,news,
1245699895,rte,RTE,"Raidio Teilifis Eireann, Ireland's National Public Service Multi-Media Organisation | Click for other RTE Twitter accounts | Explore http://t.co/Gzsd1VIk2x",news,
8973062,rtenews,RTE News,RTE News and Current Affairs - Irish and International News,news,
16451028,RTPNoticias,RTPNoticias,Informacao da RTP no Twitter,news,
60327493,sabqorg,صحيفة سبق,الحساب الرسمي لصحيفة سبق الإلكترونية، سفير #نبراس Sabq Apps: https://t.co/8pcqIZCqcl - instagram: https://t.co/RnJq9AsZHP,news,
34908698,SABreakingNews,SA Breaking News,All the latest breaking news from across South Africa in one stream.,news,
17409452,SaharaReporters,Sahara Reporters,Citizen Reporters In New York,news,
474886468,SaudiNews50,أخبار السعودية,الحساب الرسمي لـ أخبار السعودية.. سناب شات: https://t.co/pxOI9HtZe8 تيليجرام: https://t.co/5y2aETUILT للتواصل: info@saudinews50.co,news,
91946403,SBS8news,SBS 뉴스,SBS 보도본부 공식 트위터입니다. 시청자 여러분과 함께 하는 뉴스를 만들도록 최선을 다하겠습니다. 제보는 이메일 sbs8news@sbs.co.kr로 연락 주시기 바랍니다.,news,
8197942,SBSNews,SBS News,"SBS World News - bringing you the global & national news that matters. Watch SBS ONE 6.30pm nightly and 10.30pm Mon-Fri, listen at 6pm Mon-Fri.",news,
174601238,SCTV_,SCTV,"Stasiun Televisi Satu Untuk Semua, PT. Surya Citra Televisi - @SCTV_ // @SCTVSports // @FTV_SCTV // @InboxSCTV_ // Google+ https://t.co/BrjgfLs1sr",news,
293485850,SegaBG,SegaBG,Bulgarian newspaper Водещите новини,news,
15731526,SGnews,Singapore News,Singapore news consolidated and twittered. Managed by @benkoe.,news,
42196320,Shorouk_News,Shorouk News,الشروق الجديد جريدة يومية مصرية مستقلة تأسست في فبراير 2009,news,
17163446,SICNoticias,SIC Noticias,"Canal de TV por cabo da SIC dedicado à informacao, 24 horas em directo e em portugues. Tudo o que interessa a todo o instante.",news,
80847655,SJ_AB,SJ AB,"Valkommen till SJs Twitter! Har kan du stalla fragor, men snabbast svar hittar du bland vara vanligaste fragor & svar pa http://t.co/tdZdGQOXWg",news,
7587032,SkyNews,Sky News,"Stories direct from the @SkyNews newsroom. Tweet us your queries and questions. For breaking news, follow @SkyNewsBreak.",news,
216289357,skynewsarabia,Sky News Arabia,تتخذ قناة ��سكاي نيوز عربية�� من أبوظبي مقراً لها وتقدم الأخبار باللغة العربية عبر البث التلفزيوني المجاني والإنترنت والأجهزة المحمولة بما فيها الآي فون والآيباد,news,
16834659,SkyNewsAust,Sky News Australia,"Sky News is Australia's 24/7 news channel, bringing you the latest news as it happens. Facebook http://t.co/nIE2DAOMCx | Ch 601 on Foxtel",news,
87416722,SkyNewsBreak,Sky News Newsdesk,"The latest breaking news, direct from the Sky News team. Tweet @skynews with any questions or queries.",news,
5893702,SkyTG24,Sky TG24,"News, video, fotogallery e la diretta web 24 ore su 24. Sky TG24 e sui canali 100 e 500 di Sky e anche sul canale 50 del digitale terrestre.",news,
16675569,smh,smh.com.au,"Australia's leading news source, The Sydney Morning Herald. Independent. Always.",news,
420351046,sole24ore,IlSole24ORE,Account ufficiale del Sole 24 ORE,news,
19889294,SolOnline,Jornal SOL,"A actualidade na politica, economia, internacional, desporto e tecnologias.",news,
19013879,sphasiaone,AsiaOne,All the top publications in one. News and lifestyle content for free.,news,
2834511,SPIEGELONLINE,SPIEGEL ONLINE,Die wichtigsten Nachrichten des Tages und die besten Geschichten von SPIEGEL ONLINE - Impressum: https://t.co/vp9WWSDJfv,news,
1261895798,SplitCityInfo,visitsplit,"Tourist Board of Split, City Info, Popular routes & other tips from people who live and love in Split",news,
18759751,sr_nyheter,SR Nyheter,"Automatfeed med nyhetsrubriker fran Ekot, Radiosporten, Kulturnytt, Vetenskapsradion, P3 Nyheter och Radio Sweden pa svenska. Prata med oss via @sr_ekot.",news,
17864468,srfnews,SRF News,"V. Buhr ^vb, F. Frey ^ff, C. Gall ^cg, N. Gerber ^ng, S. Hubner ^sh, A. Kruger ^ak, U. Mai ^um, C. Schubert ^cs, K. Weber ^kw, S.de Wolf ^sw, Redaktion ^red",news,
22594051,staronline,The Star,News updates from Malaysia's top English-language daily and website,news,
37874853,STcom,The Straits Times,Breaking news from the online site of Singapore's most widely read newspaper,news,
37890902,stompsingapore,Stomp Singapore,Award-winning Stomp is Asia's leading citizen journalism website with user-generated material fuelling its success. @stompsingapore on Instagram,news,
151410216,STPix,Straits Times Photo,"The Straits Times Photo Desk See news pictures, photo essays, and multimedia stories produced by our photojournalists at http://t.co/eGknlnhg8t",news,
20132853,STVNews,STV News,The home of Scottish news. Download our News App: https://t.co/I4ffMjJ4Js,news,
1343292967,sun_fiji,Fiji Sun,Fijian Newspaper,news,
220906523,sunbrk,sun.mv,Sun Online delivers the latest breaking news and information from Maldives and around the world.,news,
18753424,sunriseon7,Sunrise,"Official tweets from Australia's most popular brekky show. You can also join us at https://t.co/IrTULXUysw, https://t.co/hGDzppu7DW & on @Instagram",news,
1176135546,superstarrajini,Rajinikanth,The official handle of Superstar Rajinikanth,news,
17180384,sydney_sider,Sydney.com,The official Sydney Twitter account. Use #ilovesydney to ask for travel tips & share your Sydney photos for a chance to be featured.,news,
5734902,tagesschau,tagesschau,Die Nachrichten der ARD,news,
323813318,TeamFiji1,TeamFiji,"Loving The Islands #TeamMelanesia #TeamUro, #TeamPoly, #TeamRewa, #TeamNausori, #TeamKadavu, #TeamLau #TeamNadro",news,
816653,TechCrunch,TechCrunch,"Breaking technology news, analysis, and opinions from TechCrunch. The number one guide for all things tech.
Got a tip? Let us know tips@techcrunch.com",news,
50126679,telefenoticias,Telefe Noticias,"Baires Directo, de 7 a 9. Telefe Noticias a las 13. #Noti20. Diario de Medianoche.",news,
16343974,Telegraph,The Telegraph,"The latest news, business, sport, comment, lifestyle and culture from the https://t.co/cJ9Ctg93KL team.",news,
86899675,Thairath_News,Thairath_News,ไทยรัฐ สื่อสิ่งพิมพ์ที่มียอดจำหน่ายสูงสุดในประเทศไทย : Breaking News เกาะติดทุกเหตุการณ์ ข่าวด่วนประจำวัน เที่ยงตรง แม่นยำ ตลอด 24 ชั่วโมง,news,
